,Entity,Code,Year,Hydro (TWh growth – sub method),color
3777,Turkey,TUR,2016,-0.7909999999999999,E
3778,Turkey,TUR,2017,-23.526,G
3779,Turkey,TUR,2018,3.424,D
3780,Turkey,TUR,2019,71.808,A
3781,Turkmenistan,TKM,1986,0.0,D
3782,Turkmenistan,TKM,1987,0.0,D
3783,Turkmenistan,TKM,1988,0.0,D
3784,Turkmenistan,TKM,1989,0.0,D
3785,Turkmenistan,TKM,1990,0.0,D
3786,Turkmenistan,TKM,1991,0.0,D
3787,Turkmenistan,TKM,1992,0.003,D
3788,Turkmenistan,TKM,1993,0.002,D
3789,Turkmenistan,TKM,1994,-0.003,E
3790,Turkmenistan,TKM,1995,0.0,D
3791,Turkmenistan,TKM,1996,0.003,D
3792,Turkmenistan,TKM,1997,0.0,D
3793,Turkmenistan,TKM,1998,0.003,D
3794,Turkmenistan,TKM,1999,-0.003,E
3795,Turkmenistan,TKM,2000,-0.005,E
3796,Turkmenistan,TKM,2001,0.0,D
3797,Turkmenistan,TKM,2002,0.0,D
3798,Turkmenistan,TKM,2003,0.0,D
3799,Turkmenistan,TKM,2004,0.0,D
3800,Turkmenistan,TKM,2005,0.0,D
3801,Turkmenistan,TKM,2006,0.0,D
3802,Turkmenistan,TKM,2007,0.0,D
3803,Turkmenistan,TKM,2008,0.0,D
3804,Turkmenistan,TKM,2009,0.0,D
3805,Turkmenistan,TKM,2010,0.0,D
3806,Turkmenistan,TKM,2011,0.0,D
3807,Turkmenistan,TKM,2012,0.0,D
3808,Turkmenistan,TKM,2013,0.0,D
3809,Turkmenistan,TKM,2014,0.0,D
3810,Turkmenistan,TKM,2015,0.0,D
3811,Turkmenistan,TKM,2016,0.0,D
3812,Turkmenistan,TKM,2017,0.0,D
3813,Turkmenistan,TKM,2018,0.0,D
3814,Turkmenistan,TKM,2019,0.0,D
3815,Ukraine,UKR,1986,-0.16,E
3816,Ukraine,UKR,1987,-2.946,E
3817,Ukraine,UKR,1988,6.494,C
3818,Ukraine,UKR,1989,-5.0089999999999995,F
3819,Ukraine,UKR,1990,1.069,D
3820,Ukraine,UKR,1991,3.322,D
3821,Ukraine,UKR,1992,-10.630999999999998,G
3822,Ukraine,UKR,1993,8.767000000000001,C
3823,Ukraine,UKR,1994,2.997,D
3824,Ukraine,UKR,1995,-6.013999999999999,F
3825,Ukraine,UKR,1996,-3.6689999999999996,E
3826,Ukraine,UKR,1997,3.4,D
3827,Ukraine,UKR,1998,16.342,B
3828,Ukraine,UKR,1999,-3.931,E
3829,Ukraine,UKR,2000,-8.472000000000001,F
3830,Ukraine,UKR,2001,1.889,D
3831,Ukraine,UKR,2002,-6.809,F
3832,Ukraine,UKR,2003,-1.229,E
3833,Ukraine,UKR,2004,6.648,C
3834,Ukraine,UKR,2005,1.439,D
3835,Ukraine,UKR,2006,1.189,D
3836,Ukraine,UKR,2007,-7.501,F
3837,Ukraine,UKR,2008,3.446,D
3838,Ukraine,UKR,2009,0.925,D
3839,Ukraine,UKR,2010,2.978,D
3840,Ukraine,UKR,2011,-5.931,F
3841,Ukraine,UKR,2012,-1.37,E
3842,Ukraine,UKR,2013,8.353,C
3843,Ukraine,UKR,2014,-13.767000000000001,G
3844,Ukraine,UKR,2015,-7.925,F
3845,Ukraine,UKR,2016,5.652,C
3846,Ukraine,UKR,2017,3.0660000000000003,D
3847,Ukraine,UKR,2018,3.548,D
3848,Ukraine,UKR,2019,-8.996,F
3849,United Arab Emirates,ARE,1966,0.0,D
3850,United Arab Emirates,ARE,1967,0.0,D
3851,United Arab Emirates,ARE,1968,0.0,D
3852,United Arab Emirates,ARE,1969,0.0,D
3853,United Arab Emirates,ARE,1970,0.0,D
3854,United Arab Emirates,ARE,1971,0.0,D
3855,United Arab Emirates,ARE,1972,0.0,D
3856,United Arab Emirates,ARE,1973,0.0,D
3857,United Arab Emirates,ARE,1974,0.0,D
3858,United Arab Emirates,ARE,1975,0.0,D
3859,United Arab Emirates,ARE,1976,0.0,D
3860,United Arab Emirates,ARE,1977,0.0,D
3861,United Arab Emirates,ARE,1978,0.0,D
3862,United Arab Emirates,ARE,1979,0.0,D
3863,United Arab Emirates,ARE,1980,0.0,D
3864,United Arab Emirates,ARE,1981,0.0,D
3865,United Arab Emirates,ARE,1982,0.0,D
3866,United Arab Emirates,ARE,1983,0.0,D
3867,United Arab Emirates,ARE,1984,0.0,D
3868,United Arab Emirates,ARE,1985,0.0,D
3869,United Arab Emirates,ARE,1986,0.0,D
3870,United Arab Emirates,ARE,1987,0.0,D
3871,United Arab Emirates,ARE,1988,0.0,D
3872,United Arab Emirates,ARE,1989,0.0,D
3873,United Arab Emirates,ARE,1990,0.0,D
3874,United Arab Emirates,ARE,1991,0.0,D
3875,United Arab Emirates,ARE,1992,0.0,D
3876,United Arab Emirates,ARE,1993,0.0,D
3877,United Arab Emirates,ARE,1994,0.0,D
3878,United Arab Emirates,ARE,1995,0.0,D
3879,United Arab Emirates,ARE,1996,0.0,D
3880,United Arab Emirates,ARE,1997,0.0,D
3881,United Arab Emirates,ARE,1998,0.0,D
3882,United Arab Emirates,ARE,1999,0.0,D
3883,United Arab Emirates,ARE,2000,0.0,D
3884,United Arab Emirates,ARE,2001,0.0,D
3885,United Arab Emirates,ARE,2002,0.0,D
3886,United Arab Emirates,ARE,2003,0.0,D
3887,United Arab Emirates,ARE,2004,0.0,D
3888,United Arab Emirates,ARE,2005,0.0,D
3889,United Arab Emirates,ARE,2006,0.0,D
3890,United Arab Emirates,ARE,2007,0.0,D
3891,United Arab Emirates,ARE,2008,0.0,D
3892,United Arab Emirates,ARE,2009,0.0,D
3893,United Arab Emirates,ARE,2010,0.0,D
3894,United Arab Emirates,ARE,2011,0.0,D
3895,United Arab Emirates,ARE,2012,0.0,D
3896,United Arab Emirates,ARE,2013,0.0,D
3897,United Arab Emirates,ARE,2014,0.0,D
3898,United Arab Emirates,ARE,2015,0.0,D
3899,United Arab Emirates,ARE,2016,0.0,D
3900,United Arab Emirates,ARE,2017,0.0,D
3901,United Arab Emirates,ARE,2018,0.0,D
3902,United Arab Emirates,ARE,2019,0.0,D
3903,United Kingdom,GBR,1966,-0.21100000000000002,E
3904,United Kingdom,GBR,1967,0.9690000000000001,D
3905,United Kingdom,GBR,1968,-3.2310000000000003,E
3906,United Kingdom,GBR,1969,-1.294,E
3907,United Kingdom,GBR,1970,3.556,D
3908,United Kingdom,GBR,1971,-3.2310000000000003,E
3909,United Kingdom,GBR,1972,0.0,D
3910,United Kingdom,GBR,1973,1.2919999999999998,D
3911,United Kingdom,GBR,1974,0.647,D
3912,United Kingdom,GBR,1975,-0.647,E
3913,United Kingdom,GBR,1976,1.939,D
3914,United Kingdom,GBR,1977,-1.617,E
3915,United Kingdom,GBR,1978,0.325,D
3916,United Kingdom,GBR,1979,0.644,D
3917,United Kingdom,GBR,1980,-0.9690000000000001,E
3918,United Kingdom,GBR,1981,1.2919999999999998,D
3919,United Kingdom,GBR,1982,0.325,D
3920,United Kingdom,GBR,1983,0.0,D
3921,United Kingdom,GBR,1984,0.0,D
3922,United Kingdom,GBR,1985,-1.6159999999999999,E
3923,United Kingdom,GBR,1986,2.261,D
3924,United Kingdom,GBR,1987,-1.615,E
3925,United Kingdom,GBR,1988,1.9380000000000002,D
3926,United Kingdom,GBR,1989,-0.32299999999999995,E
3927,United Kingdom,GBR,1990,0.9690000000000001,D
3928,United Kingdom,GBR,1991,-1.615,E
3929,United Kingdom,GBR,1992,2.261,D
3930,United Kingdom,GBR,1993,-2.908,E
3931,United Kingdom,GBR,1994,2.261,D
3932,United Kingdom,GBR,1995,-1.2919999999999998,E
3933,United Kingdom,GBR,1996,-3.489,E
3934,United Kingdom,GBR,1997,2.778,D
3935,United Kingdom,GBR,1998,2.004,D
3936,United Kingdom,GBR,1999,0.606,D
3937,United Kingdom,GBR,2000,-0.6940000000000001,E
3938,United Kingdom,GBR,2001,-2.937,E
3939,United Kingdom,GBR,2002,1.9369999999999998,D
3940,United Kingdom,GBR,2003,-4.334,E
3941,United Kingdom,GBR,2004,4.321000000000001,D
3942,United Kingdom,GBR,2005,0.128,D
3943,United Kingdom,GBR,2006,-0.9640000000000001,E
3944,United Kingdom,GBR,2007,1.209,D
3945,United Kingdom,GBR,2008,0.085,D
3946,United Kingdom,GBR,2009,0.14400000000000002,D
3947,United Kingdom,GBR,2010,-4.351,E
3948,United Kingdom,GBR,2011,5.386,C
3949,United Kingdom,GBR,2012,-1.075,E
3950,United Kingdom,GBR,2013,-1.6380000000000001,E
3951,United Kingdom,GBR,2014,2.947,D
3952,United Kingdom,GBR,2015,0.9470000000000001,D
3953,United Kingdom,GBR,2016,-1.806,E
3954,United Kingdom,GBR,2017,0.696,D
3955,United Kingdom,GBR,2018,-1.239,E
3956,United Kingdom,GBR,2019,1.173,D
3957,United States,USA,1966,2.675,D
3958,United States,USA,1967,75.789,A
3959,United States,USA,1968,2.594,D
3960,United States,USA,1969,77.42699999999999,A
3961,United States,USA,1970,-7.045,F
3962,United States,USA,1971,52.11600000000001,A
3963,United States,USA,1972,17.95,B
3964,United States,USA,1973,-1.3980000000000001,E
3965,United States,USA,1974,80.755,A
3966,United States,USA,1975,-2.972,E
3967,United States,USA,1976,-45.534,H
3968,United States,USA,1977,-177.68099999999998,H
3969,United States,USA,1978,167.976,A
3970,United States,USA,1979,-1.092,E
3971,United States,USA,1980,-10.925999999999998,G
3972,United States,USA,1981,-43.034,H
3973,United States,USA,1982,136.166,A
3974,United States,USA,1983,64.301,A
3975,United States,USA,1984,-30.807,H
3976,United States,USA,1985,-112.236,H
3977,United States,USA,1986,27.201999999999998,A
3978,United States,USA,1987,-115.458,H
3979,United States,USA,1988,-75.071,H
3980,United States,USA,1989,128.721,A
3981,United States,USA,1990,48.769,A
3982,United States,USA,1991,-13.764000000000001,G
3983,United States,USA,1992,-99.723,H
3984,United States,USA,1993,77.292,A
3985,United States,USA,1994,-55.305,H
3986,United States,USA,1995,144.107,A
3987,United States,USA,1996,100.916,A
3988,United States,USA,1997,23.399,B
3989,United States,USA,1998,-94.12200000000001,H
3990,United States,USA,1999,-15.234000000000002,G
3991,United States,USA,2000,-121.789,H
3992,United States,USA,2001,-177.463,H
3993,United States,USA,2002,127.671,A
3994,United States,USA,2003,27.619,A
3995,United States,USA,2004,-24.761,G
3996,United States,USA,2005,5.92,C
3997,United States,USA,2006,46.59,A
3998,United States,USA,2007,-117.661,H
3999,United States,USA,2008,17.134,B
4000,United States,USA,2009,49.636,A
4001,United States,USA,2010,-41.547,H
4002,United States,USA,2011,148.341,A
4003,United States,USA,2012,-113.315,H
4004,United States,USA,2013,-23.403000000000002,G
4005,United States,USA,2014,-31.57,H
4006,United States,USA,2015,-27.395,H
4007,United States,USA,2016,39.843,A
4008,United States,USA,2017,78.706,A
4009,United States,USA,2018,-22.463,G
4010,United States,USA,2019,-48.107,H
4011,Uzbekistan,UZB,1986,-2.259,E
4012,Uzbekistan,UZB,1987,5.978,C
4013,Uzbekistan,UZB,1988,1.093,D
4014,Uzbekistan,UZB,1989,-4.6160000000000005,E
4015,Uzbekistan,UZB,1990,3.1830000000000003,D
4016,Uzbekistan,UZB,1991,-1.714,E
4017,Uzbekistan,UZB,1992,0.6940000000000001,D
4018,Uzbekistan,UZB,1993,2.992,D
4019,Uzbekistan,UZB,1994,-0.561,E
4020,Uzbekistan,UZB,1995,-2.6889999999999996,E
4021,Uzbekistan,UZB,1996,0.9359999999999999,D
4022,Uzbekistan,UZB,1997,-2.0780000000000003,E
4023,Uzbekistan,UZB,1998,-0.053,E
4024,Uzbekistan,UZB,1999,-0.183,E
4025,Uzbekistan,UZB,2000,0.519,D
4026,Uzbekistan,UZB,2001,0.275,D
4027,Uzbekistan,UZB,2002,0.35600000000000004,D
4028,Uzbekistan,UZB,2003,2.531,D
4029,Uzbekistan,UZB,2004,-1.915,E
4030,Uzbekistan,UZB,2005,0.917,D
4031,Uzbekistan,UZB,2006,-2.858,E
4032,Uzbekistan,UZB,2007,1.516,D
4033,Uzbekistan,UZB,2008,-5.574,F
4034,Uzbekistan,UZB,2009,5.431,C
4035,Uzbekistan,UZB,2010,4.351,D
4036,Uzbekistan,UZB,2011,-6.5329999999999995,F
4037,Uzbekistan,UZB,2012,1.5419999999999998,D
4038,Uzbekistan,UZB,2013,-0.316,E
4039,Uzbekistan,UZB,2014,-0.312,E
4040,Uzbekistan,UZB,2015,-0.51,E
4041,Uzbekistan,UZB,2016,3.196,D
4042,Uzbekistan,UZB,2017,2.642,D
4043,Uzbekistan,UZB,2018,-6.4110000000000005,F
4044,Uzbekistan,UZB,2019,1.4380000000000002,D
4045,Venezuela,VEN,1966,0.07200000000000001,D
4046,Venezuela,VEN,1967,0.669,D
4047,Venezuela,VEN,1968,3.089,D
4048,Venezuela,VEN,1969,1.228,D
4049,Venezuela,VEN,1970,2.539,D
4050,Venezuela,VEN,1971,3.572,D
4051,Venezuela,VEN,1972,1.75,D
4052,Venezuela,VEN,1973,0.569,D
4053,Venezuela,VEN,1974,4.117,D
4054,Venezuela,VEN,1975,3.4,D
4055,Venezuela,VEN,1976,4.575,D
4056,Venezuela,VEN,1977,4.4030000000000005,D
4057,Venezuela,VEN,1978,0.192,D
4058,Venezuela,VEN,1979,5.577999999999999,C
4059,Venezuela,VEN,1980,0.9640000000000001,D
4060,Venezuela,VEN,1981,1.392,D
4061,Venezuela,VEN,1982,2.017,D
4062,Venezuela,VEN,1983,6.247000000000001,C
4063,Venezuela,VEN,1984,6.056,C
4064,Venezuela,VEN,1985,6.681,C
4065,Venezuela,VEN,1986,6.975,C
4066,Venezuela,VEN,1987,15.789000000000001,B
4067,Venezuela,VEN,1988,9.333,C
4068,Venezuela,VEN,1989,1.286,D
4069,Venezuela,VEN,1990,6.436,C
4070,Venezuela,VEN,1991,20.997,B
4071,Venezuela,VEN,1992,7.581,C
4072,Venezuela,VEN,1993,0.575,D
4073,Venezuela,VEN,1994,10.572000000000001,B
4074,Venezuela,VEN,1995,0.461,D
4075,Venezuela,VEN,1996,6.6579999999999995,C
4076,Venezuela,VEN,1997,9.503,C
4077,Venezuela,VEN,1998,1.819,D
4078,Venezuela,VEN,1999,7.436,C
4079,Venezuela,VEN,2000,6.35,C
4080,Venezuela,VEN,2001,-7.882000000000001,F
4081,Venezuela,VEN,2002,-3.563,E
4082,Venezuela,VEN,2003,1.673,D
4083,Venezuela,VEN,2004,24.783,B
4084,Venezuela,VEN,2005,17.665,B
4085,Venezuela,VEN,2006,10.255999999999998,B
4086,Venezuela,VEN,2007,2.946,D
4087,Venezuela,VEN,2008,8.34,C
4088,Venezuela,VEN,2009,-3.705,E
4089,Venezuela,VEN,2010,-25.316,H
4090,Venezuela,VEN,2011,15.613,B
4091,Venezuela,VEN,2012,-4.961,E
4092,Venezuela,VEN,2013,3.0060000000000002,D
4093,Venezuela,VEN,2014,-13.134,G
4094,Venezuela,VEN,2015,-14.727,G
4095,Venezuela,VEN,2016,-30.516,H
4096,Venezuela,VEN,2017,-6.92,F
4097,Venezuela,VEN,2018,-6.606,F
4098,Venezuela,VEN,2019,15.029000000000002,B
4099,Vietnam,VNM,1966,0.139,D
4100,Vietnam,VNM,1967,0.111,D
4101,Vietnam,VNM,1968,0.139,D
4102,Vietnam,VNM,1969,0.16699999999999998,D
4103,Vietnam,VNM,1970,0.16699999999999998,D
4104,Vietnam,VNM,1971,0.039,D
4105,Vietnam,VNM,1972,-0.5329999999999999,E
4106,Vietnam,VNM,1973,-0.006,E
4107,Vietnam,VNM,1974,0.0,D
4108,Vietnam,VNM,1975,0.222,D
4109,Vietnam,VNM,1976,0.158,D
4110,Vietnam,VNM,1977,0.11900000000000001,D
4111,Vietnam,VNM,1978,0.556,D
4112,Vietnam,VNM,1979,0.556,D
4113,Vietnam,VNM,1980,1.3559999999999999,D
4114,Vietnam,VNM,1981,0.053,D
4115,Vietnam,VNM,1982,0.147,D
4116,Vietnam,VNM,1983,-0.9359999999999999,E
4117,Vietnam,VNM,1984,1.044,D
4118,Vietnam,VNM,1985,-0.33899999999999997,E
4119,Vietnam,VNM,1986,-0.19399999999999998,E
4120,Vietnam,VNM,1987,-0.064,E
4121,Vietnam,VNM,1988,1.131,D
4122,Vietnam,VNM,1989,5.686,C
4123,Vietnam,VNM,1990,4.253,D
4124,Vietnam,VNM,1991,2.633,D
4125,Vietnam,VNM,1992,2.531,D
4126,Vietnam,VNM,1993,2.0469999999999997,D
4127,Vietnam,VNM,1994,3.55,D
4128,Vietnam,VNM,1995,3.719,D
4129,Vietnam,VNM,1996,3.9610000000000003,D
4130,Vietnam,VNM,1997,-0.975,E
4131,Vietnam,VNM,1998,-1.561,E
4132,Vietnam,VNM,1999,7.442,C
4133,Vietnam,VNM,2000,2.158,D
4134,Vietnam,VNM,2001,9.835,C
4135,Vietnam,VNM,2002,-0.35700000000000004,E
4136,Vietnam,VNM,2003,1.827,D
4137,Vietnam,VNM,2004,-3.491,E
4138,Vietnam,VNM,2005,-3.7560000000000002,E
4139,Vietnam,VNM,2006,8.21,C
4140,Vietnam,VNM,2007,6.912000000000001,C
4141,Vietnam,VNM,2008,8.993,C
4142,Vietnam,VNM,2009,10.052,B
4143,Vietnam,VNM,2010,-4.27,E
4144,Vietnam,VNM,2011,32.073,A
4145,Vietnam,VNM,2012,30.855999999999998,A
4146,Vietnam,VNM,2013,10.731,B
4147,Vietnam,VNM,2014,10.172,B
4148,Vietnam,VNM,2015,-13.575999999999999,G
4149,Vietnam,VNM,2016,21.467,B
4150,Vietnam,VNM,2017,55.809,A
4151,Vietnam,VNM,2018,-11.927,G
4152,Vietnam,VNM,2019,-47.629,H
4153,World,OWID_WRL,1966,168.387,A
4154,World,OWID_WRL,1967,60.905,A
4155,World,OWID_WRL,1968,148.74,A
4156,World,OWID_WRL,1969,173.484,A
4157,World,OWID_WRL,1970,146.957,A
4158,World,OWID_WRL,1971,145.60399999999998,A
4159,World,OWID_WRL,1972,159.904,A
4160,World,OWID_WRL,1973,51.053000000000004,A
4161,World,OWID_WRL,1974,356.26599999999996,A
4162,World,OWID_WRL,1975,48.957,A
4163,World,OWID_WRL,1976,-15.985999999999999,G
4164,World,OWID_WRL,1977,134.825,A
4165,World,OWID_WRL,1978,340.87800000000004,A
4166,World,OWID_WRL,1979,224.449,A
4167,World,OWID_WRL,1980,101.287,A
4168,World,OWID_WRL,1981,103.476,A
4169,World,OWID_WRL,1982,88.90299999999999,A
4170,World,OWID_WRL,1983,213.50099999999998,A
4171,World,OWID_WRL,1984,176.68400000000003,A
4172,World,OWID_WRL,1985,106.665,A
4173,World,OWID_WRL,1986,74.436,A
4174,World,OWID_WRL,1987,75.374,A
4175,World,OWID_WRL,1988,180.59599999999998,A
4176,World,OWID_WRL,1989,-30.971999999999998,H
4177,World,OWID_WRL,1990,198.15400000000002,A
4178,World,OWID_WRL,1991,140.289,A
4179,World,OWID_WRL,1992,-0.934,E
4180,World,OWID_WRL,1993,367.14099999999996,A
4181,World,OWID_WRL,1994,43.43600000000001,A
4182,World,OWID_WRL,1995,357.644,A
4183,World,OWID_WRL,1996,96.84899999999999,A
4184,World,OWID_WRL,1997,126.76799999999999,A
4185,World,OWID_WRL,1998,57.79600000000001,A
4186,World,OWID_WRL,1999,52.04,A
4187,World,OWID_WRL,2000,128.57,A
4188,World,OWID_WRL,2001,-235.702,H
4189,World,OWID_WRL,2002,85.495,A
4190,World,OWID_WRL,2003,-57.818000000000005,H
4191,World,OWID_WRL,2004,477.23800000000006,A
4192,World,OWID_WRL,2005,208.84,A
4193,World,OWID_WRL,2006,248.226,A
4194,World,OWID_WRL,2007,86.645,A
4195,World,OWID_WRL,2008,419.213,A
4196,World,OWID_WRL,2009,-65.91,H
4197,World,OWID_WRL,2010,425.67800000000005,A
4198,World,OWID_WRL,2011,114.425,A
4199,World,OWID_WRL,2012,327.915,A
4200,World,OWID_WRL,2013,364.059,A
4201,World,OWID_WRL,2014,145.471,A
4202,World,OWID_WRL,2015,-83.17,H
4203,World,OWID_WRL,2016,264.57,A
4204,World,OWID_WRL,2017,72.941,A
4205,World,OWID_WRL,2018,202.85299999999998,A
4206,World,OWID_WRL,2019,87.59200000000001,A
